Id,Source,Discarded/Nurturing Reason,Acquisition Campaign,City
pdp4lpi3,Inbound,Not the right moment,,San Francisco
30d0jrga,Inbound,Not feeling,Follow-up: digital guide 2,
wy9ssh78,Inbound,,,Columbus
w6q1m6k6,Inbound,Not Target,,Dallas
sw0jky83,Inbound,Not Target,,Dallas
izrqeglp,Inbound,Not Target,,Jacksonville
vom2xdhc,Inbound,Wrong Data,,Jacksonville
u61azqe6,Inbound,,,New York
d9rq79ll,Inbound,Not Target,,Chicago
0k1i2etr,Inbound,Unreachable,,
xuersuc9,Inbound,Not the right moment,,Washington
c7y402rq,Inbound,Not Target,,San Diego
wrx8pfmz,Inbound,Unreachable,,Phoenix
reyknr9n,Inbound,Not Target,,
nmccj2dg,Inbound,Not the right moment,,Chicago
hszupied,Inbound,Not Target,,Austin
ru5n8erw,Inbound,,,
0cfp6v2s,Inbound,Unreachable,,Washington
lz8a2cv0,Inbound,Not the right moment,,
n83ofceh,Inbound,Unreachable,Follow-up: digital guide 2,
rnk6z80i,Inbound,Not Fit,,Chicago
kj42iikl,Inbound,,,New York
cl3ntn39,Inbound,Unreachable,Follow-up: digital guide 2,
2whs7l2n,Inbound,,,
ueajgspm,Inbound,Not Fit,,Houston
6gal7144,Inbound,Unreachable,,Los Angeles
luadmnyw,Inbound,,,Fort Worth
mqtu98e3,Inbound,,,Chicago
9uxm5f45,Inbound,Unreachable,,
l3qr5pv7,Inbound,,,Los Angeles
5psb7xb0,Inbound,Not Target,,
26h11dxh,Inbound,Unreachable,,San Diego
yem7jtqj,Inbound,Not Fit,,
5mh0xz6c,Inbound,Not feeling,,Jacksonville
bj39plsm,Inbound,,,Philadelphia
5m6lh27q,Inbound,Wrong Data,,Los Angeles
e2sc1lbl,Inbound,Not the right moment,,Chicago
7ztvfzdv,Inbound,No show,Follow-up: digital guide 2,Chicago
n6l543h0,Inbound,Not Target,,
xco3fm4g,Inbound,Unreachable,,San Francisco
3km6ft9t,Inbound,Not Target,,
9ekb6oid,Inbound,Not Target,,San Diego
zh8novw2,Inbound,,,Washington
1tezbwjj,Inbound,Competitor,,San Antonio
wq8tsswf,Inbound,Not Fit,,Houston
36qyui0m,Inbound,,,Chicago
ccj2mtv5,Inbound,Not the right moment,Follow-up: digital guide 2,Chicago
vbmtf016,Inbound,Not Fit,,Chicago
shievhat,Inbound,Not Target,,San Jose
35407ybu,Inbound,Not the right moment,,Washington
4wwswiv9,Inbound,Competitor,,
4nushw3v,Inbound,Not the right moment,,Chicago
6pqyrqnw,Inbound,Not the right moment,,
15u2nno5,Inbound,Not Fit,,Chicago
vqjqy246,Inbound,Not the right moment,,San Antonio
asl2rbtt,Inbound,Not feeling,,San Francisco
ci91aq1h,Inbound,Not feeling,,Chicago
ejhtz7ya,Inbound,Unreachable,Follow-up: digital guide 2,
apgfiu8e,Inbound,,,Columbus
ghsk8owi,Inbound,Not Target,,Charlotte
svalr7nf,Inbound,Not Target,,Washington
dwjbuv07,Inbound,Not the right moment,Follow-up: digital guide 2,
52nm3imw,Inbound,Unreachable,,San Francisco
qrq80zvk,Inbound,Unreachable,Follow-up: digital guide 2,
xgz9y7zh,Inbound,Not Target,,San Francisco
48euleti,Inbound,Wrong Data,,San Diego
k75ebmsq,Inbound,Competitor,,San Francisco
7jyyojlh,Inbound,Not the right moment,,Jacksonville
eusxfmfd,Inbound,Not Target,,Seattle
z4fqm2sv,Inbound,Not Target,,Phoenix
zoldbeyf,Inbound,Not feeling,,Denver
kig1t4g0,Inbound,Not feeling,Follow-up: digital guide 2,Chicago
e8khohrs,Inbound,Not Target,,New York
vdpubtj7,Inbound,Not Fit,,Denver
xaf8lusr,Inbound,,,Jacksonville
ucs7tgul,Inbound,,,
13mk44d5,Inbound,Not the right moment,,Chicago
bpbsi6i9,Inbound,Unreachable,,
msdn58bo,Inbound,Unreachable,,Charlotte
fxce9ska,Inbound,Unreachable,,Chicago
wblsgxbj,Inbound,,,San Francisco
86hcwcpm,Inbound,Competitor,Follow-up: digital guide 2,Denver
r5lxo7gq,Inbound,Not the right moment,,Indianapolis
vn52ycxb,Inbound,Not Target,,New York
amtgrhl5,Inbound,Not Target,,San Diego
zp4jq9rl,Inbound,Not the right moment,,Columbus
pwgu7z8m,Inbound,Not Target,,Chicago
zht62vhc,Inbound,Competitor,,Chicago
tajgauhw,Inbound,Not Target,,San Jose
5m17cfsg,Inbound,Not Target,,San Diego
ufxg6nnq,Inbound,Unreachable,,
1qhhpl30,Inbound,Not the right moment,,
kg6kqrp7,Inbound,Unreachable,,
zcl6i5pm,Inbound,Unreachable,,
9m3ps52t,Inbound,Wrong Data,,
kq6whs8n,Inbound,Not Target,,San Francisco
2ax63avj,Inbound,Not the right moment,,San Antonio
jnad9cg1,Inbound,Competitor,,San Diego
hnga72c0,Inbound,Not the right moment,,Austin
me6iz2tn,Inbound,Not Target,,San Jose
2d56fi7t,Inbound,Competitor,,San Diego
zcmb92u7,Inbound,Not Target,,San Diego
2js6qvyp,Inbound,Wrong Data,,
e70x39f6,Inbound,Not Target,,Washington
pz4yuzq2,Inbound,,,Indianapolis
fojz6xid,Inbound,Not Target,,Jacksonville
v22mh2tv,Inbound,,,San Francisco
ixdtzn87,Inbound,Not Target,,
alsfjgdt,Inbound,Not Target,,San Antonio
baw63df8,Inbound,Unreachable,,Chicago
0rhpu0sn,Inbound,Not the right moment,,San Francisco
ezh8d3md,Inbound,,,Chicago
n25ii0w8,Inbound,Not Target,,Dallas
jsd7rghg,Inbound,Not Target,,Denver
u8wxeu6o,Inbound,Unreachable,,Chicago
dgttqupy,Inbound,,,
f2vnz3ut,Inbound,Not Target,,New York
wpjtgw51,Inbound,Not Target,,Washington
10see9ar,Inbound,Unreachable,,San Antonio
xp0w6klj,Inbound,,,
e3s93x4c,Inbound,Not Target,,Charlotte
e0hj9idh,Inbound,Not Target,,Philadelphia
7yhr471q,Inbound,Not Fit,,Dallas
ro0i5n71,Inbound,,,Charlotte
qvpnwown,Inbound,,,
gs6lbsim,Inbound,Not Fit,,San Francisco
a9u0lf85,Inbound,Unreachable,,San Francisco
hxudskc0,Inbound,Not Target,,Washington
1jb8y7fy,Inbound,Not the right moment,,Chicago
3i2pcxzw,Inbound,,,Chicago
9prykh1k,Inbound,Not feeling,,
qb6b0baa,Inbound,Not the right moment,,Chicago
0rx3xemo,Inbound,Unreachable,,San Francisco
75pce0ra,Inbound,,,Charlotte
azjlsu52,Inbound,Unreachable,,Jacksonville
f8rbqwli,Inbound,Not feeling,,Indianapolis
2iudrpz2,Inbound,Not the right moment,,San Francisco
hwwbb71p,Inbound,Not the right moment,,Washington
f8t4djrj,Inbound,Not Fit,,Washington
8eeya6us,Inbound,Not Target,,San Francisco
t02kudrh,Inbound,,,San Francisco
heawuhwb,Inbound,Not feeling,,
ciqz5tfq,Inbound,Not the right moment,Follow-up: digital guide 2,San Francisco
s71w2qby,Inbound,,,Indianapolis
fycfr3sw,Inbound,Not the right moment,,Jacksonville
sg4mjpwg,Inbound,Not Target,,San Jose
aes8nyza,Inbound,,,San Francisco
3ogz1piw,Inbound,,,Chicago
mpfvgcek,Inbound,Competitor,TechEvent,Washington
t8azyuek,Inbound,Not feeling,Event Management Guide,San Francisco
np1lwjvl,Inbound,Not Target,,San Antonio
ejbacyxi,Inbound,Unreachable,,San Francisco
gjajnm3v,Inbound,Not Fit,,Indianapolis
6ji5pbd7,Inbound,Unreachable,Follow-up: digital guide 2,San Francisco
j8grxvra,Inbound,Not the right moment,,Philadelphia
o2avb6ki,Inbound,Not the right moment,,Chicago
t69awq2r,Inbound,Competitor,,Seattle
0rs914ng,Inbound,Not Target,,
0j5muzv6,Inbound,Not the right moment,,Jacksonville
kjmylm61,Inbound,Unreachable,Follow-up: digital guide 2,San Diego
ajpw1p44,Inbound,Unreachable,,San Antonio
5qfzfqcq,Inbound,,,Indianapolis
yp3bkppv,Inbound,Not the right moment,Follow-up: digital guide 2,San Francisco
f4pv2ty4,Inbound,,,Charlotte
26y16vfr,Inbound,Not Fit,,Washington
q8u4gb0f,Inbound,,,New York
d6lvb2xf,Inbound,Unreachable,,San Francisco
ee6va680,Inbound,Not Target,,Chicago
yull3z35,Inbound,,,Chicago
kctgey4m,Inbound,,,Indianapolis
7gbm5g54,Inbound,Not Target,,
d7tocoq8,Inbound,Not the right moment,,Seattle
lmhef53q,Inbound,Unreachable,,Chicago
h4pnp3vn,Inbound,Not the right moment,,San Francisco
640prb7o,Inbound,Wrong Data,,Chicago
gb0i3m6x,Inbound,Not Target,,Austin
miwdvvku,Inbound,Not feeling,,Chicago
cfyk35qv,Inbound,Unreachable,,Indianapolis
qas41tfs,Inbound,Unreachable,Follow-up: digital guide 2,San Antonio
n1lilwqn,Inbound,Not Target,,San Francisco
rg9l985i,Inbound,Not feeling,,
0cagb07m,Inbound,Not Target,,Austin
ftcoenkz,Inbound,,,
vp07o0v4,Inbound,Not the right moment,,San Francisco
v85pukrt,Inbound,Not Target,,Chicago
4zxbvw7x,Inbound,Not the right moment,,San Francisco
dojci0ek,Inbound,Not feeling,,San Antonio
7a766u3m,Inbound,Unreachable,,
46uur101,Inbound,Unreachable,,San Antonio
sn44juit,Inbound,,,Phoenix
pcievibm,Inbound,Not Target,,Chicago
kfdzfzxn,Inbound,Not Fit,,Philadelphia
hcmxjp33,Inbound,Not the right moment,Follow-up: digital guide 2,
4rfe1nka,Inbound,,,
krtk7ze1,Inbound,,,
ae8l3pxv,Inbound,Wrong Data,,
0kzn01j6,Inbound,Not feeling,,San Francisco
ocqqxszy,Inbound,Not Target,,
homcuhil,Inbound,,,Charlotte
sbckjhzl,Inbound,Not the right moment,,
o8i3tmzo,Inbound,Not Target,,
9vfspudd,Inbound,Wrong Data,,San Francisco
6r6px4cq,Inbound,Not Target,,Denver
84dyqzg0,Inbound,Not Target,,Denver
2icl3htu,Inbound,Not the right moment,,Chicago
12op0sop,Inbound,Not Target,,Seattle
41jpt02u,Inbound,Unreachable,Follow-up: digital guide 2,Seattle
jiqvtj12,Inbound,Wrong Data,,Washington
xhmen9jr,Inbound,Not the right moment,,San Diego
smbdeumq,Inbound,Not Target,,Fort Worth
kflr3c3l,Inbound,Not Target,,San Francisco
bi10s29x,Inbound,,,Chicago
hq4k6qdj,Inbound,Not Target,,San Diego
mrilifrp,Inbound,Not Target,,Fort Worth
uxqh4jg3,Inbound,Unreachable,,
n6kg5s48,Inbound,Competitor,,San Francisco
x7q23wb9,Inbound,,,Houston
lylfmdhy,Inbound,Not the right moment,,
mc8yxrcu,Inbound,,,Jacksonville
lwylha1q,Inbound,Not Target,,Indianapolis
bl5siv7h,Inbound,Not Fit,,San Francisco
x936bwiy,Inbound,Not Target,,Chicago
29ekztmz,Inbound,Not Target,,Columbus
olbiszue,Inbound,Competitor,,
fohefxem,Inbound,Unreachable,,Seattle
5t7ud6vt,Inbound,Not the right moment,,Chicago
be82g6vr,Inbound,Not Fit,,Chicago
t0u5mg18,Inbound,Unreachable,Follow-up: digital guide 2,New York
8cesfddp,Inbound,Not Fit,,San Francisco
dfeq7t1q,Inbound,Not feeling,,San Diego
atb3tkbl,Inbound,Wrong Data,,San Francisco
fqtl9sci,Inbound,Not Fit,,San Diego
b9m9r6w6,Inbound,,,San Francisco
x2aima0l,Inbound,Unreachable,Follow-up: digital guide 2,San Jose
4yeb6yqw,Inbound,No show,,San Francisco
6edq0zsm,Inbound,Not feeling,,San Francisco
ywbyw8xj,Inbound,Not Target,,San Antonio
o7u6uvjh,Inbound,,,Chicago
fa5jb4v2,Inbound,Not feeling,Follow-up: digital guide 2,
58ggeui0,Inbound,Not feeling,,San Diego
yz7hcafh,Inbound,Wrong Data,,Dallas
nsc9h2o3,Inbound,Not the right moment,,Washington
olain1dm,Inbound,Not Target,,San Diego
04gbwam2,Inbound,Not Target,,San Francisco
q6h5vo5k,Inbound,Unreachable,,San Francisco
f8x41zoy,Inbound,Competitor,,
lbbysods,Inbound,Not Target,,Chicago
fxib3a6c,Inbound,,,Chicago
33le63mk,Inbound,Not the right moment,,Indianapolis
0xjwevn8,Inbound,Not the right moment,,
xlotq6ej,Inbound,Not the right moment,,Chicago
16yks4pk,Inbound,Not Target,,
v0zwxw1i,Inbound,Not the right moment,,Chicago
ic1b68sl,Inbound,Not Target,,
xhq3xbhz,Inbound,,,Washington
cia1wy24,Inbound,Unreachable,,
su818seo,Inbound,Unreachable,,New York
6qtcdsnf,Inbound,Not Target,,Jacksonville
7jgs0m2h,Inbound,Not the right moment,,
1a7g917j,Inbound,Unreachable,,San Jose
2u7iur1b,Inbound,Competitor,,Philadelphia
xixmlh1u,Inbound,Not the right moment,,Chicago
363ehht3,Inbound,Competitor,,Fort Worth
1wh4lr0t,Inbound,Competitor,,San Francisco
2w6ni8s7,Inbound,Not Target,,Los Angeles
sfn2m59e,Inbound,Not Target,,
n8oiwjc6,Inbound,Not Target,,
ruyd8187,Inbound,,,San Diego
gxp40zmi,Inbound,Unreachable,,Indianapolis
tzygjbzu,Inbound,,,
g1bjjdvu,Inbound,Competitor,,Seattle
7klerc43,Inbound,Not the right moment,,Philadelphia
ebm25u8p,Inbound,Not Target,,
ygopox36,Inbound,,,San Francisco
x13vk11r,Inbound,Not Target,,San Diego
tq1y6oyq,Inbound,Not Target,,Chicago
wz16b5q3,Inbound,,,Chicago
f6r7uf1p,Inbound,Unreachable,Follow-up: digital guide 2,San Antonio
sh13tgax,Inbound,,,Chicago
f7rlej4f,Inbound,Unreachable,,San Francisco
eb9p0mgw,Inbound,Not Target,,San Diego
thiqj1lm,Inbound,Unreachable,,Chicago
81kyjvp7,Inbound,Competitor,,Phoenix
zqjgoe7w,Inbound,Not Target,,San Diego
lkyfgmja,Inbound,,,Chicago
sr5apsd0,Inbound,,,Phoenix
nkdigx72,Inbound,Unreachable,Follow-up: digital guide 2,Phoenix
t58206rw,Inbound,Unreachable,Follow-up: digital guide 2,Chicago
jsqz9jab,Inbound,Not Target,,Chicago
mrcuj8ql,Inbound,Unreachable,Follow-up: digital guide 2,Jacksonville
dbm8nabu,Inbound,Unreachable,,
fntavlg8,Inbound,Not Target,,
2m62dtsj,Inbound,Wrong Data,,Chicago
ccyohoin,Inbound,,,
bolif36g,Inbound,Unreachable,,San Diego
bgvpy75p,Inbound,Not Target,,Jacksonville
xoaru62s,Inbound,Not Target,,San Francisco
v6tzxl97,Inbound,,,San Francisco
o30knhot,Inbound,No show,Follow-up: digital guide 2,Denver
4n46ub0s,Inbound,Competitor,,Philadelphia
zctko5aq,Inbound,Unreachable,,San Francisco
dzkac1mf,Inbound,Not Target,,New York
huek1enx,Inbound,Unreachable,,Seattle
mywdjbny,Inbound,Unreachable,,San Francisco
arapxaqb,Inbound,Not the right moment,,Austin
6ln1jfb4,Inbound,Competitor,Follow-up: digital guide 2,
lqvfl9yr,Inbound,Not Target,,Houston
qi4a0lu6,Inbound,Not Target,,
7ki1zxjr,Inbound,Not Target,,Denver
0i0g2ivt,Inbound,Unreachable,Follow-up: digital guide 2,
fwjfkm1j,Inbound,Not the right moment,,San Antonio
h41g1kdd,Inbound,,,Jacksonville
idxy7urz,Inbound,Not the right moment,Follow-up: digital guide 2,San Francisco
51z0fdeb,Inbound,Unreachable,,Indianapolis
wry7ir5d,Inbound,Unreachable,,
igz2bi7s,Inbound,Not Target,,Jacksonville
wsbhyf2b,Inbound,Wrong Data,,Chicago
wrio9yc0,Inbound,Unreachable,Follow-up: digital guide 2,
oangyksx,Inbound,Not Target,,San Francisco
kt23zthf,Inbound,Wrong Data,,Chicago
totwqjrs,Inbound,Competitor,,New York
04vyd43i,Inbound,Not Target,,Austin
il21ijnc,Inbound,Not the right moment,Follow-up: digital guide 2,San Francisco
2ei6bgmj,Inbound,Not the right moment,Event Management Guide,San Francisco
2rrblzpw,Inbound,Not Target,,Indianapolis
cwwi9pvb,Inbound,Unreachable,Follow-up: digital guide 2,San Francisco
iikc9yyq,Inbound,Not Target,,Washington
5yqelbi0,Inbound,Not Fit,,Seattle
638hyxc1,Inbound,Competitor,Follow-up: digital guide 2,Seattle
9588t3dp,Inbound,Unreachable,,San Diego
mtyfy4i2,Inbound,Unreachable,Follow-up: digital guide 2,Chicago
hhsp54u6,Inbound,Not Target,,San Diego
v6dcj5jz,Inbound,Not Target,,
wo2sqzgw,Inbound,Unreachable,Follow-up: digital guide 2,Washington
oytqxkdq,Inbound,Competitor,,Denver
gbi9hlmf,Inbound,Unreachable,Follow-up: digital guide 2,Austin
44yzvonm,Inbound,Competitor,,Seattle
zbo588qv,Inbound,Not Target,,Chicago
hivx9yd5,Inbound,Wrong Data,,Chicago
r977jbxr,Inbound,,,Chicago
jf98js8d,Inbound,Not Target,,
ucac8hbk,Inbound,Not Target,,San Francisco
rqzndwh2,Inbound,Unreachable,,Charlotte
3p8oxq0b,Inbound,Not Target,,Chicago
782y0hmn,Inbound,Not Fit,,Austin
lc3d8t04,Inbound,Not the right moment,,San Francisco
ou5xbsuu,Inbound,Not Target,,Seattle
axy88aio,Inbound,Not Target,,San Francisco
v3o7b78z,Inbound,Not feeling,,San Francisco
ydka55j2,Inbound,Not Target,,San Francisco
iqw3ivf6,Inbound,Not feeling,,Chicago
ns16hy47,Inbound,Not Target,,Chicago
q21694in,Inbound,Not the right moment,,San Francisco
oyt20jmt,Inbound,Wrong Data,,
q1vbn8oy,Inbound,Not Target,,Denver
ce27vq87,Inbound,,,Fort Worth
79zx3wxh,Inbound,Not Target,,
s40okeda,Inbound,Not Target,,Chicago
2s7ftl9r,Inbound,Not the right moment,,Austin
hpttw6qf,Inbound,,,Houston
rzzeeuzh,Inbound,Not the right moment,,Austin
td4zjboi,Inbound,Unreachable,,Washington
79x8epe8,Inbound,,,Philadelphia
3bpphyfg,Inbound,Not the right moment,,San Francisco
69ci8hv9,Inbound,Not Fit,,San Francisco
lsuyh8kb,Inbound,Not the right moment,,Chicago
uf5jq7pd,Inbound,Not Target,,San Francisco
xxexys2g,Inbound,Not the right moment,,Chicago
aoqistq8,Inbound,Not Target,,
knqp2yf1,Inbound,,,San Francisco
fq1jg7ge,Inbound,Unreachable,Follow-up: digital guide 2,San Francisco
te239gqt,Inbound,Unreachable,,Charlotte
vm7l0egs,Inbound,Not feeling,,
kqbixxgp,Inbound,Unreachable,Follow-up: digital guide 2,Chicago
ew60xg90,Inbound,,,
lrolotxu,Inbound,Not the right moment,,Philadelphia
lvhgfqtr,Inbound,Unreachable,,Chicago
4rmmpe9v,Inbound,,,San Francisco
nz0r4mhl,Inbound,Not Target,,
8zsbbe6j,Inbound,Unreachable,Follow-up: digital guide 2,Jacksonville
77qa4lzb,Inbound,Competitor,,San Diego
5xabw4a6,Inbound,Wrong Data,,San Diego
dqbysuji,Inbound,Not Target,,New York
n0jlplrv,Inbound,Not Fit,,Chicago
d2dhgml4,Inbound,,,San Diego
9fh6igoh,Inbound,Not the right moment,,Chicago
s4nh1tgm,Inbound,Wrong Data,,Jacksonville
lroyux0m,Inbound,Unreachable,,San Diego
zgneqv1r,Inbound,Not Target,,
9ydfi2d8,Inbound,,,Denver
sn1juyj5,Inbound,Not feeling,Follow-up: digital guide 2,Chicago
o52wt0tp,Inbound,Unreachable,,San Diego
ufae1i0k,Inbound,Not Target,,
5ti0kmfu,Inbound,Not Target,,Chicago
odia9llh,Inbound,Wrong Data,,
7f9rst6w,Inbound,,,Los Angeles
kiazmxxu,Inbound,Competitor,,San Diego
bse5ky9p,Inbound,Not Target,,San Diego
oyxfjkcs,Inbound,Black list,,Los Angeles
yxxbwknm,Inbound,Unreachable,Follow-up: digital guide 2,Jacksonville
m7piw7xn,Inbound,Wrong Data,,Jacksonville
3qztz5bt,Inbound,Not the right moment,,Chicago
ofoy5sfn,Inbound,Wrong Data,,
h22127w2,Inbound,,,Chicago
um2j4ybo,Inbound,Wrong Data,,Austin
vj74kpff,Inbound,Unreachable,,San Diego
eifw9tby,Inbound,Unreachable,,
5ku6ifkt,Inbound,Not Target,,Chicago
upztrmb9,Inbound,Not Target,,Fort Worth
9aq8jxho,Inbound,Not Target,,Washington
cdlvbcan,Inbound,,,
ai9giez1,Inbound,Not the right moment,,San Diego
2py2sj2n,Inbound,Not Target,,Indianapolis
98n9khi6,Inbound,Competitor,,
6uno2n94,Inbound,Competitor,,San Diego
zfumgds5,Inbound,Not the right moment,,
hvlbvcq0,Inbound,Not Target,,San Diego
otjfufto,Inbound,Not feeling,,Houston
trkh4g0n,Inbound,Not Target,,Columbus
33eu1qid,Inbound,Not Target,,Los Angeles
hmr2n3gp,Inbound,Not the right moment,,Phoenix
vtdzvbdv,Inbound,Unreachable,,Austin
4jpqusdu,Inbound,Not Target,,Jacksonville
4felfpr0,Inbound,Unreachable,,Fort Worth
769et5uf,Inbound,Unreachable,Follow-up: digital guide 2,
34w2uk4h,Inbound,Unreachable,TechEvent,San Francisco
2qpbi0a8,Inbound,Not feeling,,San Diego
5jp3wnb4,Inbound,Not the right moment,Follow-up: digital guide 2,Chicago
mvpm2vds,Inbound,Unreachable,,
x91hh1ck,Inbound,Wrong Data,,San Antonio
06w9vots,Inbound,Unreachable,,
fcw03w6q,Inbound,Not feeling,,Chicago
1cdtvki0,Inbound,Unreachable,,Chicago
8qa9652x,Inbound,Unreachable,,Indianapolis
hx5rf6wu,Inbound,Not the right moment,,
728uq19a,Inbound,Not Target,,
0e7n70dv,Inbound,Not feeling,,Columbus
fwr9d1ay,Inbound,Competitor,,
wm3rfy35,Inbound,Not the right moment,Follow-up: digital guide 2,
6kh1lqhk,Inbound,Not Target,,San Francisco
r9ipzink,Inbound,Not the right moment,,
0t28o1lx,Inbound,,,
dugmkj91,Inbound,Not the right moment,,Fort Worth
ktpnm31l,Inbound,Unreachable,,San Francisco
nptcimru,Inbound,Not Fit,,Chicago
2xfigzr5,Inbound,Not Fit,,
egzywrxy,Inbound,Unreachable,,
drgls2jd,Inbound,Not Fit,,San Francisco
i087ep2e,Inbound,Not feeling,Follow-up: digital guide 2,Washington
j6o4pj1z,Inbound,Wrong Data,,San Jose
b12w95db,Inbound,,,San Antonio
j1pdyir4,Inbound,Not Target,,Jacksonville
n6tfihcg,Inbound,Not Target,,New York
azkzbwek,Inbound,Wrong Data,,Philadelphia
miiufc1k,Inbound,Not the right moment,Follow-up: digital guide 2,San Jose
tq5b9bzv,Inbound,,,San Francisco
4zuedfj4,Inbound,Not Fit,,Chicago
fwxi60tu,Inbound,Not the right moment,Follow-up: digital guide 2,San Jose
tz26qbli,Inbound,Wrong Data,,Seattle
xk7rwlo4,Inbound,Not Fit,,San Diego
y6ws6dh4,Inbound,No show,Follow-up: digital guide 2,
elkp03xc,Inbound,Not the right moment,,San Francisco
m0ebuamh,Inbound,,,
ynqclpsw,Inbound,,,Chicago
6p44z0nw,Inbound,Not feeling,Follow-up: digital guide 2,Chicago
uaebwaj0,Inbound,Not the right moment,,Jacksonville
iq7mf93y,Inbound,Unreachable,,San Antonio
za2knilm,Inbound,Not feeling,,
4hl5k03m,Inbound,Not the right moment,,Los Angeles
ol9dxyi3,Inbound,Not Target,,New York
4ghiduty,Inbound,Not Target,,
xax9z5uy,Inbound,Unreachable,,San Diego
n8u0smsr,Inbound,Not Target,,Chicago
yy6m4wgz,Inbound,Not Target,,Chicago
eoaoee9k,Inbound,,,Chicago
1rrowy9y,Inbound,Unreachable,,
b9yh825t,Inbound,Unreachable,,Chicago
h88hat0q,Inbound,Not Target,,Indianapolis
o70781to,Inbound,Not Target,,
n2t7z4rd,Inbound,Unreachable,,Phoenix
bj8zy1q1,Inbound,Unreachable,,Chicago
8fsugl74,Inbound,Not feeling,,Indianapolis
owdus5p5,Inbound,Not the right moment,,Jacksonville
z9rryw03,Inbound,Not Fit,,Chicago
sab2jqhr,Inbound,Not feeling,,Charlotte
8oyu2okk,Inbound,Unreachable,,Philadelphia
4sas8rnx,Inbound,,,San Francisco
clww6k8k,Inbound,Wrong Data,,Seattle
wtjqp2wa,Inbound,Not Target,,Chicago
9ia4wutj,Inbound,Unreachable,,
20xyxc0h,Inbound,Not the right moment,,
r7uisi6h,Inbound,Not Fit,,
gpso3xtq,Inbound,Competitor,,Jacksonville
3laq9f55,Inbound,Not Target,,Chicago
ircnlpqh,Inbound,,,Dallas
x154vmyx,Inbound,Not Target,,San Francisco
3l8a9b48,Inbound,Not feeling,,New York
kpigq4qq,Inbound,Not Fit,,Fort Worth
badi1mxk,Inbound,Not Target,,San Francisco
cpwgnrbf,Inbound,Not Target,,Chicago
p42toozj,Inbound,Not the right moment,Follow-up: digital guide 2,San Francisco
ek7nrrb0,Inbound,,,
n4078e8b,Inbound,Competitor,,San Jose
fi0yfl4d,Inbound,Unreachable,,Denver
wvz5j80n,Inbound,Competitor,,Chicago
6riba34u,Inbound,Not Target,,
k0xka5b1,Inbound,Unreachable,Follow-up: digital guide 2,Chicago
cqkipwks,Inbound,Unreachable,,Columbus
a2nbq3jb,Inbound,Wrong Data,,New York
h9rdovxb,Inbound,Not Target,,Washington
92g1dqvs,Inbound,Unreachable,,New York
goq3gsqd,Inbound,Unreachable,,Chicago
v57n7wui,Inbound,Wrong Data,,Columbus
x60xea2w,Inbound,,,Austin
w6oixyrz,Inbound,Wrong Data,,San Jose
9q8nzg5n,Inbound,Not feeling,,Indianapolis
tc9ybsdj,Inbound,Not the right moment,,Chicago
qjezn6d4,Inbound,Not Target,,Denver
ah7o4ls4,Inbound,,,New York
cgjtkwuf,Inbound,Not feeling,,San Francisco
un2d6igf,Inbound,Not Target,,New York
z2csbaq1,Inbound,Not Target,,Charlotte
g859nwe5,Inbound,,,
d2dyj6bu,Inbound,Unreachable,,New York
33u796g3,Inbound,Competitor,,
hzmahkab,Inbound,Competitor,,Fort Worth
gqsm333j,Inbound,Not Target,,San Francisco
k9daquv0,Inbound,Not Target,,Chicago
aclswh56,Inbound,Wrong Data,,Houston
8pnnvmes,Inbound,Unreachable,,Columbus
e6sl021v,Inbound,Not feeling,,San Francisco
scplpg74,Inbound,Not Target,,San Francisco
9h0n3xt1,Inbound,Not the right moment,,Chicago
meg9sgex,Inbound,Not the right moment,,Indianapolis
ou673vxi,Inbound,Unreachable,,Los Angeles
vb3cw6sl,Inbound,Not the right moment,,
hnccmx48,Inbound,Wrong Data,,
8azb72ep,Inbound,Wrong Data,,
ot4bsn7s,Inbound,,,San Antonio
nm32iodu,Inbound,Not the right moment,,
3u5yyhlk,Inbound,Not Target,,Jacksonville
g0n612yt,Inbound,Not Target,,Chicago
ruyu0uc5,Inbound,Not feeling,,
dmp5dqk7,Inbound,Not Target,,Dallas
xm6ftko2,Inbound,Unreachable,,
bfv05uys,Inbound,Not the right moment,,Jacksonville
cwb9u1vn,Inbound,Not feeling,,Seattle
k6c1vca2,Inbound,Not the right moment,,
5nvf5en5,Inbound,Not feeling,,Indianapolis
dpgcf7c1,Inbound,Unreachable,,San Francisco
upfh3ari,Inbound,Not Target,,Austin
wcsrbiyc,Inbound,,,Phoenix
ado3n6yb,Inbound,Not the right moment,,Washington
gxdfnlef,Inbound,Not the right moment,,Chicago
0hc8q6nd,Inbound,,,San Diego
55d5itu7,Inbound,,,Indianapolis
c1q023n3,Inbound,Not Target,,Chicago
6ifkkt6o,Inbound,Competitor,,Chicago
aqg3hqbb,Inbound,Wrong Data,,Denver
d8rn7vyc,Inbound,,,Dallas
u551e67f,Inbound,Wrong Data,,
